13706;19438-60-9;O=C1OC(=O)C2CC(C)CCC12;0;TS;0,39;non-mutagenic;0,09;non-mutagenic;0,33;non-mutagenic;mutagenic;;0;0,835;0,673;0;True;1;non-mutagenic;;0,748;0,797;1;0,493;1;non-mutagenic;0;8;"SM136; SM137; SM163; SM169; SM177; SM178; SM182; SM188";0,828;0,835;0,673;1;1;non-mutagenic;4;0,917;0,841;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13707;1962-75-0;O=C(OCCCC)c1ccc(cc1)C(=O)OCCCC;0;TS;0,17;non-mutagenic;0,07;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,959;0,919;1;1;True;1;non-mutagenic;;0,938;0,88;1;1;1;non-mutagenic;0;2;"SM146; SM170";0,959;0,919;1;1;1;non-mutagenic;4;0,966;0,934;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13708;202483-62-3;O=C(N)c1ccccc1(OCC(CCCCCC)CCCCCCCC);0;TS;0,06;non-mutagenic;0,07;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,906;0,821;1;1;True;1;non-mutagenic;;0,886;0,784;1;1;1;non-mutagenic;0;4;"SM157; SM163; SM169; SM182";0,82;0,821;0,67;1;1;non-mutagenic;4;0,707;0,82;0,494;0,751;1;non-mutagenic;non-mutagenic;non-mutagenic
13710;20485-39-6;O=C(OCC)c1ocnc1C;0;TS;0,02;non-mutagenic;0,64;mutagenic;0,67;mutagenic;mutagenic;;0,364;0,775;0,66;0,34;True;0,6;non-mutagenic;;0,517;0,741;1;1;0,6;non-mutagenic;0;0;;0,429;0,775;0,66;0,66;0,6;mutagenic;4;0,343;0,768;0,243;0,742;0,6;non-mutagenic;non-mutagenic;non-mutagenic
13712;211515-46-7;O=C(C1(CCCCC1)CC(CC)CC)Cl;1;TS;0,38;non-mutagenic;0,35;non-mutagenic;1;mutagenic;mutagenic;SA1 Acyl halides;0,63;0,829;0,662;0,345;True;1;mutagenic;SA1 Acyl halides;0;0,748;1;0;0,6;mutagenic;1;5;"SM106; SM162; SM163; SM169; SM177; SM182";0,63;0,829;0,662;0,345;1;mutagenic;4;0,643;0,826;0,496;0,504;1;mutagenic;non-mutagenic;non-mutagenic
13713;2136-89-2;c1ccc(c(c1)C(Cl)(Cl)Cl)Cl;1;TS;0,77;mutagenic;0,78;mutagenic;1;mutagenic;mutagenic;;0,963;0,928;1;1;True;1;non-mutagenic;;0,543;0,868;0,471;0,471;0,85;mutagenic;1;1;"SM85; SM190";0,963;0,928;1;1;1;mutagenic;4;0,968;0,938;1;1;1;mutagenic;non-mutagenic;non-mutagenic
13716;22094-93-5;O=C(Nc1ccc(cc1C)C)C(N=Nc2cc(c(cc2Cl)c4cc(c(N=NC(C(=O)Nc3ccc(cc3C)C)C(=O)C)cc4Cl)Cl)Cl)C(=O)C;0;TS;0,11;non-mutagenic;0,59;mutagenic;0,33;non-mutagenic;non-mutagenic;;0,747;0,809;0,691;0,69;True;1;non-mutagenic;;0,781;0,815;1;0,562;1;mutagenic;3;1;"SM60; SM100; SM104; SM154";0,501;0,809;0,31;0,31;1;non-mutagenic;4;0,637;0,818;0,438;0,562;1;non-mutagenic;mutagenic;non-mutagenic
13718;22252-43-3;O=C(O)C2=C(C)CSC1N2(C(=O)C1(N));0;TS;0,03;non-mutagenic;-0,18;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,721;0,785;0,663;0,663;True;1;non-mutagenic;;0,725;0,728;1;1;0,85;non-mutagenic;0;1;SM176;0,721;0,785;0,663;0,663;1;mutagenic;4;0,581;0,79;0,245;0,75;1;non-mutagenic;non-mutagenic;non-mutagenic
13719;232938-43-1;O=C(Nc2cccc(OS(=O)(=O)c1ccc(cc1)C)c2)NS(=O)(=O)c3ccc(cc3)C;0;TS;-0,02;non-mutagenic;0,32;non-mutagenic;0,33;non-mutagenic;mutagenic;;0;0,786;0;0;True;0,85;non-mutagenic;;0,533;0,786;0,501;0,501;0,85;non-mutagenic;0;2;"SM138; SM144";0,572;0,786;0,332;1;0,85;non-mutagenic;4;0,823;0,785;1;0,744;1;mutagenic;non-mutagenic;non-mutagenic
13721;23996-53-4;N#CCCn1cncc1;0;TS;0,66;mutagenic;0,26;non-mutagenic;0,33;non-mutagenic;mutagenic;;0,732;0,818;0,655;0,655;True;1;non-mutagenic;;0;0,753;1;0;0,85;non-mutagenic;0;3;"SM165; SM179; SM192";0,693;0,818;1;0,345;1;mutagenic;4;0,775;0,813;0,739;0,739;1;non-mutagenic;mutagenic;non-mutagenic
13722;2403-88-5;OC1CC(NC(C)(C)C1)(C)C;0;TS;0,04;non-mutagenic;-0,04;non-mutagenic;0;non-mutagenic;mutagenic;;0,864;0,919;1;0,66;True;1;non-mutagenic;;0,64;0,799;0,502;1;0,85;non-mutagenic;0;2;"SM163; SM182";0,559;0,919;0,34;0,34;1;mutagenic;4;0,552;0,892;0,23;0,508;1;non-mutagenic;non-mutagenic;non-mutagenic
13723;24292-60-2;O=C(N)c1ccc[n+](c1)C5OC(COP(=O)(O)OP(=O)(O)OCC4OC(n3cnc2c(ncnc23)N)C(OP(=O)(O)O)C4(O))C(O)C5(O);0;TS;0,43;non-mutagenic;-0,13;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,666;0,748;1;0,673;True;0,85;mutagenic;SA28 Primary aromatic amine, hydroxyl amine and its derived esters (with restrictions);0,233;0,663;1;0,504;0,34;mutagenic;1;2;"SM102; SM124; SM202";0,421;0,748;0,327;0,327;0,85;non-mutagenic;4;0,575;0,746;0,501;0,753;0,85;mutagenic;non-mutagenic;non-mutagenic
13724;2436-90-0;C=CC(C)CCC=C(C)C;0;TS;;;-0,14;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,927;0,86;1;1;True;1;non-mutagenic;;0,929;0,862;1;1;1;non-mutagenic;0;2;"SM140; SM182";0,927;0,86;1;1;1;non-mutagenic;4;0,931;0,867;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13726;24468-13-1;O=C(OCC(CC)CCCC)Cl;0;TS;0,08;non-mutagenic;0;non-mutagenic;0;non-mutagenic;mutagenic;SA1 Acyl halides;0;0,855;1;0;True;0,85;mutagenic;SA1 Acyl halides;0;0,781;1;0;0,6;non-mutagenic;0;3;"SM163; SM169; SM182";0,786;0,855;1;1;0,85;non-mutagenic;4;0,923;0,851;1;1;1;mutagenic;non-mutagenic;non-mutagenic
13727;24731-73-5;O=C(Nc1ccc(cc1)NC(=O)CC(=O)C)CC(=O)C;0;TS;0,33;non-mutagenic;0,39;non-mutagenic;0;non-mutagenic;mutagenic;;0,638;0,865;0,667;0,333;True;1;non-mutagenic;;0,759;0,819;0,495;1;1;mutagenic;1;1;"SM105; SM154";0,536;0,865;0,332;0,333;1;non-mutagenic;4;0,932;0,869;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13728;24748-23-0;O1OC(OOC(OOC1(C)CC)(C)CC)(C)CC;0;TS;1,63;mutagenic;-0,02;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,869;0,756;1;1;True;1;non-mutagenic;;0,433;0,721;1;1;0,51;non-mutagenic;0;0;;0,869;0,756;1;1;1;non-mutagenic;4;0,752;0,762;0,741;0,741;1;non-mutagenic;non-mutagenic;non-mutagenic
13729;24800-44-0;OC(OCC(OC(O)CC)C)CC;0;TS;0,18;non-mutagenic;0,08;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,836;0,851;1;0,673;True;1;non-mutagenic;;0;0,805;0,508;0;1;non-mutagenic;0;0;;0,836;0,851;1;0,673;1;non-mutagenic;4;0,654;0,844;0,507;0,507;1;non-mutagenic;mutagenic;non-mutagenic
13730;2487-90-3;O(C)[SiH](OC)OC;0;TS;0,3;non-mutagenic;0,46;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,291;0,787;0,666;0,677;True;0,4;non-mutagenic;;0;0,785;0;0,503;0,4;non-mutagenic;0;0;;0,292;0,787;0,677;0,677;0,4;non-mutagenic;4;0,302;0,796;0,255;0,756;0,51;non-mutagenic;non-mutagenic;non-mutagenic
13731;2494-89-5;O=S(=O)(O)OCCS(=O)(=O)c1ccc(N)cc1;0;TS;0,83;mutagenic;1,08;mutagenic;0;non-mutagenic;mutagenic;;0,579;0,802;1;0,335;True;0,85;mutagenic;SA28 Primary aromatic amine, hydroxyl amine and its derived esters (with restrictions);0,314;0,774;0,49;0,49;0,51;mutagenic;1;1;"SM74; SM168";0,579;0,802;1;0,335;0,85;non-mutagenic;4;0,711;0,807;1;0,751;0,85;non-mutagenic;non-mutagenic;non-mutagenic
13732;2495-39-8;O=S(=O)(O)CC=C;0;TS;0,37;non-mutagenic;-0,02;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,921;0,849;1;1;True;1;non-mutagenic;;0,763;0,822;1;0,501;1;non-mutagenic;0;0;;0,921;0,849;1;1;1;non-mutagenic;4;0,852;0,842;0,743;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13733;25167-70-8;C=C(C)CC(C)(C)C;0;TS;;;0,04;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,914;0,836;1;1;True;1;non-mutagenic;;0,893;0,797;1;1;1;non-mutagenic;0;1;SM182;0,914;0,836;1;1;1;non-mutagenic;4;0,916;0,839;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13734;228004;O(CC)P(OCC)(=S)Cl;0;TS;-0,04;non-mutagenic;-0,13;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,418;0,831;0,652;1;True;0,51;non-mutagenic;;0;0,767;0;0,504;0,4;non-mutagenic;0;1;SM174;0,465;0,831;1;1;0,51;non-mutagenic;4;0,777;0,835;1;1;0,85;non-mutagenic;non-mutagenic;non-mutagenic
13735;25307-17-9;OCCN(CCO)CCCCCCCCC=CCCCCCCCC;0;TS;0,1;non-mutagenic;0,18;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,915;0,837;1;1;True;1;non-mutagenic;;0,727;0,752;1;0,493;1;non-mutagenic;0;4;"SM128; SM155; SM163; SM176";0,915;0,837;1;1;1;non-mutagenic;4;0,923;0,852;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13736;2530-87-2;O(C)[Si](OC)(OC)CCCCl;1;TS;0,49;non-mutagenic;0,33;non-mutagenic;0;non-mutagenic;mutagenic;SA8 Aliphatic halogens;0;0,76;0;0;True;0,4;mutagenic;SA8 Aliphatic halogens;0,339;0,717;1;1;0,4;mutagenic;1;0;SM106;0;0,76;0;0;0,4;non-mutagenic;4;0,615;0,771;1;1;0,7;mutagenic;mutagenic;
13737;237563;C(CCl)C[Si](Cl)(Cl)Cl;0;TS;0,56;mutagenic;0,7;mutagenic;0,33;non-mutagenic;mutagenic;SA8 Aliphatic halogens;0,353;0,779;1;1;True;0,4;mutagenic;SA8 Aliphatic halogens;0,352;0,775;1;1;0,4;mutagenic;1;0;SM106;0,353;0,779;1;1;0,4;mutagenic;4;0,747;0,772;1;1;0,85;mutagenic;mutagenic;mutagenic
13739;2568-90-3;O(COCCCC)CCCC;0;TS;0,02;non-mutagenic;0;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,916;0,838;1;1;True;1;non-mutagenic;;0,641;0,796;0,517;0,517;1;non-mutagenic;0;0;;0,916;0,838;1;1;1;non-mutagenic;4;0,851;0,837;0,75;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13740;26175-68-8;O=S(=O)(c1cc(c(N)cc1Cl)Cl)N(C)C;0;TS;0,1;non-mutagenic;-0,16;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,929;0,863;1;1;True;1;mutagenic;SA28 Primary aromatic amine, hydroxyl amine and its derived esters (with restrictions);0;0,83;1;0;1;non-mutagenic;0;3;"SM119; SM138; SM168";0,929;0,863;1;1;1;non-mutagenic;4;0,926;0,858;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13742;271561;O=Cc1ccc(cc1)N(CC)CCCl;1;TS;0,63;mutagenic;0,18;non-mutagenic;0;non-mutagenic;mutagenic;SA8 Aliphatic halogens;0,774;0,907;0,66;0,66;True;1;mutagenic;"SA8 Aliphatic halogens; SA11 Simple aldehyde";0,793;0,87;1;1;0,85;mutagenic;4;0;"SM45; SM73; SM104; SM106";0,774;0,907;0,66;0,66;1;mutagenic;4;0;0,901;0;0,743;1;mutagenic;mutagenic;mutagenic
13744;26523-78-4;O(c1ccc(cc1)CCCCCCCCC)P(Oc2ccc(cc2)CCCCCCCCC)Oc3ccc(cc3)CCCCCCCCC;0;TS;0,23;non-mutagenic;-0,34;non-mutagenic;0;non-mutagenic;non-mutagenic;;0;0,766;1;1;False;1;non-mutagenic;;0,514;0,733;1;1;0,6;non-mutagenic;0;2;"SM141; SM163";0,875;0,766;1;1;1;non-mutagenic;4;0,892;0,796;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13745;26576-46-5;O=C1Nc2ccc(cc2(N1))NC(=O)CC(=O)C;0;TS;0,37;non-mutagenic;0,54;mutagenic;0,33;non-mutagenic;non-mutagenic;;0,912;0,831;1;1;True;1;non-mutagenic;;0;0,81;1;0;1;mutagenic;4;2;"SM6; SM70; SM95; SM105; SM144; SM154";0;0,831;0,668;0;1;non-mutagenic;4;0,915;0,837;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13746;26760-64-5;C=C(C)CC;0;TS;;;0,14;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,933;0,871;1;1;True;1;non-mutagenic;;0,681;0,862;0,538;0,538;1;non-mutagenic;0;0;;0,933;0,871;1;1;1;non-mutagenic;4;0,936;0,875;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13747;2730-71-4;O=C1C=C3C(=CC=C1SC)c2c(OC)c(OC)c(OC)cc2CCC3(NC(=O)C);0;TS;-0,29;non-mutagenic;-0,11;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,931;0,867;1;1;True;1;mutagenic;"SA10 alfa, beta unsaturated carbonyls; SA38 Alkenylbenzenes";0;0,815;0,436;0;0,6;non-mutagenic;0;6;"SM148; SM158; SM180; SM191; SM196; SM200";0,683;0,867;0,289;1;1;non-mutagenic;4;0,913;0,834;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13748;27311-52-0;Oc1ccc(N)cc1Cc2cc(N)ccc2(O);0;TS;1,01;mutagenic;0,47;non-mutagenic;0,67;mutagenic;mutagenic;;0,933;0,871;1;1;True;1;mutagenic;SA28 Primary aromatic amine, hydroxyl amine and its derived esters (with restrictions);0,929;0,864;1;1;1;non-mutagenic;0;0;;0;0,871;1;0;1;mutagenic;4;0,873;0,879;1;0,753;1;mutagenic;mutagenic;mutagenic
13749;2807-30-9;OCCOCCC;0;TS;-0,13;non-mutagenic;0,01;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,861;0,906;0,671;1;True;1;non-mutagenic;;0,953;0,907;1;1;1;non-mutagenic;0;0;;0,952;0,906;1;1;1;non-mutagenic;4;0,837;0,931;0,752;0,752;1;non-mutagenic;non-mutagenic;non-mutagenic
13750;28219-61-6;OCC(=CCC1CC=C(C)C1(C)(C))CC;0;TS;0,29;non-mutagenic;0,27;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,934;0,873;1;1;True;1;non-mutagenic;;0,746;0,791;0,496;1;1;non-mutagenic;0;3;"SM140; SM169; SM182";0,934;0,873;1;1;1;non-mutagenic;4;0,931;0,866;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13752;28950-61-0;O=S(=O)(O)c1ccc(cc1)Nc2nc(nc(n2)N3CCOCC3)Nc8ccc(C=Cc4ccc(cc4S(=O)(=O)O)Nc5nc(nc(n5)N6CCOCC6)Nc7ccc(cc7)S(=O)(=O)O)c(c8)S(=O)(=O)O;0;TS;0,37;non-mutagenic;-0,07;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,707;0,8;1;0,391;True;1;non-mutagenic;;0;0,754;1;0;1;mutagenic;2;3;"SM44; SM104; SM120; SM168; SM205";0,698;0,8;0,609;0,609;1;mutagenic;4;0,862;0,743;1;1;1;non-mutagenic;mutagenic;non-mutagenic
13753;29518-11-4;O=C2N(c1ccccc1)CCOC2;0;TS;0,22;non-mutagenic;-0,23;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,717;0,907;1;0,321;True;1;non-mutagenic;;0,661;0,873;0,501;0,499;1;non-mutagenic;0;0;;0,717;0,907;1;0,321;1;mutagenic;4;0,671;0,901;0,487;0,513;1;non-mutagenic;mutagenic;non-mutagenic
13754;29911-27-1;OC(C)COC(C)COCCC;0;TS;-0,08;non-mutagenic;0,42;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,854;0,879;1;0,69;True;1;non-mutagenic;;0,766;0,821;1;0,509;1;non-mutagenic;0;1;SM202;0,854;0,879;1;0,69;1;non-mutagenic;4;0,883;0,898;0,756;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13755;3006-82-4;O=C(OOC(C)(C)C)C(CC)CCCC;1;TS;0,21;non-mutagenic;0,5;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,913;0,833;1;1;True;1;non-mutagenic;;0,528;0,773;1;1;0,6;non-mutagenic;0;4;"SM163; SM169; SM177; SM182";0,913;0,833;1;1;1;non-mutagenic;4;0,649;0,837;0,503;0,503;1;non-mutagenic;non-mutagenic;non-mutagenic
13756;3089-17-6;O=C1c5cc(ccc5(Nc2cc3C(=O)c4cc(ccc4(Nc3(cc12)))Cl))Cl;0;TS;0,96;mutagenic;0,73;mutagenic;0,67;mutagenic;mutagenic;SA18 Polycyclic Aromatic Hydrocarbons;0,917;0,841;1;1;True;1;mutagenic;"SA18 Polycyclic Aromatic Hydrocarbons; SA59 Xanthones, Thioxanthones, Acridones";0,746;0,787;1;0,5;1;mutagenic;1;1;"SM105; SM197";0,917;0,841;1;1;1;mutagenic;4;0,794;0,842;0,749;0,749;1;mutagenic;mutagenic;non-mutagenic
13757;31775-20-9;O=C(Nc1ccc(OCC)cc1)C(N=Nc2ccc(cc2Cl)c4ccc(N=NC(C(=O)Nc3ccc(OCC)cc3)C(=O)C)c(c4)Cl)C(=O)C;0;TS;0,12;non-mutagenic;0,45;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,712;0,822;1;0,38;True;1;non-mutagenic;;0,788;0,831;1;0,56;1;mutagenic;2;1;"SM60; SM100; SM154";0,713;0,822;0,62;0,62;1;non-mutagenic;4;0,545;0,845;0,222;0,556;1;non-mutagenic;mutagenic;non-mutagenic
13758;31775-89-0;O=C(OCC(COC(=O)CC(C)S)(COC(=O)CC(C)S)COC(=O)CC(C)S)CC(C)S;0;TS;;;-0,35;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,808;0,795;1;0,676;True;1;non-mutagenic;;0,623;0,741;0,525;1;0,85;non-mutagenic;0;2;"SM178; SM186";0,733;0,795;0,676;0,676;1;mutagenic;4;0,594;0,814;0,255;0,738;1;non-mutagenic;non-mutagenic;non-mutagenic
13759;32539-83-6;O1C2=C(CCC1)CCCCCCCCCC2;1;TS;-0,16;non-mutagenic;-0,09;non-mutagenic;0;non-mutagenic;non-mutagenic;;0;0,854;0;1;True;1;non-mutagenic;;0,737;0,751;1;0,524;1;non-mutagenic;0;3;"SM157; SM163; SM166";0;0,854;0;1;1;non-mutagenic;4;0,919;0,844;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13760;3282-30-2;O=C(C(C)(C)C)Cl;0;TS;0,4;non-mutagenic;0,28;non-mutagenic;1;mutagenic;mutagenic;SA1 Acyl halides;0,519;0,825;0,327;0,327;True;1;mutagenic;SA1 Acyl halides;0,531;0,784;1;1;0,6;mutagenic;1;0;SM106;0,519;0,825;0,327;0,327;1;mutagenic;4;0,716;0,844;0,495;0,746;1;mutagenic;mutagenic;non-mutagenic
13761;512345;O=C(O)CC(C)CC(C)(C)C;0;TS;0,24;non-mutagenic;0,05;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,957;0,917;1;1;True;1;non-mutagenic;;0,896;0,802;1;1;1;non-mutagenic;0;3;"SM169; SM177; SM182";0,957;0,917;1;1;1;non-mutagenic;4;0,947;0,897;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13763;3327-22-8;OC(C[N+](C)(C)C)CCl;1;TS;;;0,28;non-mutagenic;0,33;non-mutagenic;mutagenic;SA8 Aliphatic halogens;0,822;0,824;1;0,672;True;1;mutagenic;SA8 Aliphatic halogens;0;0,822;0;0,502;0,85;mutagenic;1;2;"SM106; SM175; SM176";0,822;0,824;1;0,672;1;non-mutagenic;4;0,712;0,82;0,751;0,508;1;mutagenic;non-mutagenic;mutagenic
13765;3467-59-2;O=C(Nc1cc(OC)ccc1(OC))C;0;TS;0,53;mutagenic;0,16;non-mutagenic;0,67;mutagenic;non-mutagenic;;0;0,905;1;0;True;1;mutagenic;SA28ter Aromatic N-acyl amine;0,944;0,89;1;1;1;mutagenic;1;0;SM86;0,951;0,905;1;1;1;mutagenic;4;0,949;0,902;1;1;1;non-mutagenic;mutagenic;mutagenic
13766;351197-46-1;O=C(OCCOCCN(C)C)NCC1(C)(CC(NC(=O)OCCOCCN(C)C)CC(C)(C)C1);0;TS;0,2;non-mutagenic;-0,22;non-mutagenic;0;non-mutagenic;mutagenic;SA16 Alkyl carbamate and thiocarbamate;0,483;0,757;0,308;0,308;True;1;mutagenic;SA16 Alkyl carbamate and thiocarbamate;0,839;0,704;1;1;1;mutagenic;2;5;"SM94; SM98; SM162; SM163; SM169; SM176; SM182";0;0,757;0;0,308;1;mutagenic;4;0,676;0,735;0,756;0,51;1;non-mutagenic;mutagenic;non-mutagenic
13768;35410-28-7;O=C1C=CC3(C(=C1)CCC2C4CCC(O)(C(=O)COS(=O)(=O)C)C4(C)(CC(O)C23))(C);0;TS;0,2;non-mutagenic;0,22;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,929;0,863;1;1;True;1;mutagenic;SA10 alfa, beta unsaturated carbonyls;0;0,77;0,488;0;1;mutagenic;1;9;"SM74; SM113; SM145; SM157; SM162; SM163; SM169; SM177; SM180; SM182";0;0,863;0,352;0;1;non-mutagenic;4;0,814;0,881;0,752;0,752;1;mutagenic;non-mutagenic;non-mutagenic
13769;361442-00-4;O=C(OC(C)(C)C)NC(C(=O)O)C23(CC1CC(CC(O)(C1)C2)C3);0;TS;-0,26;non-mutagenic;0,56;mutagenic;0,33;non-mutagenic;mutagenic;SA16 Alkyl carbamate and thiocarbamate;0,619;0,81;0,664;0,336;True;1;mutagenic;SA16 Alkyl carbamate and thiocarbamate;0;0,783;0;0;1;mutagenic;2;7;"SM94; SM98; SM143; SM162; SM163; SM164; SM169; SM177; SM182";0,685;0,81;1;0,336;1;non-mutagenic;4;0,792;0,832;0,754;0,754;1;non-mutagenic;non-mutagenic;non-mutagenic
13770;36177-92-1;N(CCCC)C1CC(NC(C)(C)C1)(C)C;0;TS;0,27;non-mutagenic;0,07;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,831;0,847;1;0,663;True;1;non-mutagenic;;0,534;0,79;0,487;0,513;0,85;non-mutagenic;0;2;"SM163; SM182";0,749;0,847;0,663;0,663;1;non-mutagenic;4;0,708;0,832;0,49;0,742;1;non-mutagenic;non-mutagenic;non-mutagenic
13771;3621-82-7;n1c(oc2cc(ccc12)Cl)Cl;0;TS;0,05;non-mutagenic;0,29;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,536;0,799;1;1;True;0,6;non-mutagenic;;0,445;0,761;1;1;0,51;non-mutagenic;0;0;;0,407;0,799;0,333;1;0,6;non-mutagenic;4;0,495;0,791;0,742;1;0,6;non-mutagenic;non-mutagenic;non-mutagenic
13772;36687-82-8;O=C(O)CC(O)C[N+](C)(C)C;0;TS;;;-0,07;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,829;0,841;0,667;1;True;1;non-mutagenic;;0,649;0,83;0,493;1;0,85;non-mutagenic;0;2;"SM175; SM176";0,695;0,841;0,33;1;1;non-mutagenic;4;0,727;0,851;0,755;0,51;1;non-mutagenic;non-mutagenic;non-mutagenic
13774;3748-13-8;C=C(c1cccc(c1)C(=C)C)C;0;TS;;;0,69;mutagenic;0;non-mutagenic;non-mutagenic;;0,935;0,873;1;1;True;1;non-mutagenic;;0,917;0,841;1;1;1;non-mutagenic;0;0;;0,935;0,873;1;1;1;non-mutagenic;4;0,935;0,873;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13775;3753-18-2;O(C)Cc1ccc(cc1)c2ccc(cc2)COC;0;TS;0,54;mutagenic;0,86;mutagenic;0,33;non-mutagenic;non-mutagenic;;0;0,878;1;0;True;1;non-mutagenic;;0,914;0,835;1;1;1;non-mutagenic;0;0;;0;0,878;1;0;1;mutagenic;4;0,937;0,878;1;1;1;non-mutagenic;mutagenic;non-mutagenic
13776;376608-71-8;Fc1ccc(cc1(F))C2CC2(N);0;TS;-0,04;non-mutagenic;0,5;non-mutagenic;1;mutagenic;mutagenic;;0,681;0,812;1;0,326;True;1;non-mutagenic;;0,293;0,765;1;0,495;0,4;non-mutagenic;0;1;SM171;0,817;0,812;1;0,674;1;non-mutagenic;4;0,833;0,801;1;0,751;1;non-mutagenic;non-mutagenic;non-mutagenic
13777;37763-23-8;O=C(OC)C(N)c1ccc(O)cc1;0;TS;0,27;non-mutagenic;0,18;non-mutagenic;0,67;mutagenic;non-mutagenic;;0,54;0,881;0,331;0,331;True;1;non-mutagenic;;0,776;0,834;1;1;0,85;non-mutagenic;0;1;SM195;0,54;0,881;0,332;0,331;1;non-mutagenic;4;0,791;0,884;1;0,5;1;non-mutagenic;non-mutagenic;non-mutagenic
13780;39716-58-0;O=C(CCC=C)Cl;0;TS;0,66;mutagenic;1,04;mutagenic;1;mutagenic;mutagenic;SA1 Acyl halides;0,725;0,785;0,671;0,671;True;1;mutagenic;SA1 Acyl halides;0;0,731;0,492;0;0,6;mutagenic;1;0;SM106;0;0,785;0;0,671;1;mutagenic;4;0,768;0,795;0,719;0,767;1;mutagenic;non-mutagenic;mutagenic
13781;39903-01-0;Oc1cc(cnc1(N))Br;0;TS;0,54;mutagenic;0,52;mutagenic;0,67;mutagenic;non-mutagenic;;0,691;0,82;1;0,338;True;1;mutagenic;SA28 Primary aromatic amine, hydroxyl amine and its derived esters (with restrictions);0,757;0,794;1;1;0,85;non-mutagenic;0;0;;0,527;0,82;0,338;0,338;1;mutagenic;4;0,71;0,814;0,516;0,744;1;mutagenic;non-mutagenic;non-mutagenic
13782;4062-46-8;O=C(OC2CCC3C4CCC1CC(=O)CC(C)C1(C)C4(CCC23(C)))C;0;TS;-0,05;non-mutagenic;;;0;non-mutagenic;non-mutagenic;;0,955;0,912;1;1;True;1;non-mutagenic;;0,802;0,902;0,508;1;1;non-mutagenic;0;8;"SM123; SM157; SM162; SM163; SM169; SM177; SM182; SM188";0,955;0,912;1;1;1;non-mutagenic;4;0,959;0,919;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
13783;41098-56-0;O=S(=O)(O)c1ccc(c(c1)Nc2nc(nc(n2)N(CC)CC)Nc6ccc(C=Cc3ccc(cc3S(=O)(=O)O)Nc4nc(nc(n4)N(CC)CC)Nc5cc(ccc5S(=O)(=O)O)S(=O)(=O)O)c(c6)S(=O)(=O)O)S(=O)(=O)O;0;TS;0,18;non-mutagenic;0;non-mutagenic;0,33;non-mutagenic;mutagenic;SA28bis Aromatic mono- and dialkylamine;0,788;0,788;1;0,622;True;1;mutagenic;SA28bis Aromatic mono- and dialkylamine;0,725;0,742;1;0,503;1;mutagenic;2;2;"SM44; SM104; SM120; SM205";0,7;0,788;0,622;0,622;1;mutagenic;4;0,86;0,74;1;1;1;non-mutagenic;mutagenic;non-mutagenic
